	QA1_T3_Barefoot6.c3d	QA1_T3_Barefoot6.c3d	QA1_T3_Barefoot6.c3d	QA1_T3_Barefoot6.c3d	QA1_T3_Barefoot6.c3d	QA1_T3_Barefoot6.c3d	QA1_T3_Barefoot6.c3d	QA1_T3_Barefoot6.c3d	QA1_T3_Barefoot6.c3d	QA1_T3_Barefoot6.c3d	QA1_T3_Barefoot6.c3d	QA1_T3_Barefoot6.c3d	QA1_T3_Barefoot6.c3d	QA1_T3_Barefoot6.c3d	QA1_T3_Barefoot6.c3d	QA1_T3_Barefoot6.c3d	QA1_T3_Barefoot6.c3d	QA1_T3_Barefoot6.c3d	QA1_T3_Barefoot6.c3d	QA1_T3_Barefoot6.c3d	QA1_T3_Barefoot6.c3d	QA1_T3_Barefoot6.c3d	QA1_T3_Barefoot6.c3d	QA1_T3_Barefoot6.c3d	QA1_T3_Barefoot6.c3d	QA1_T3_Barefoot6.c3d	QA1_T3_Barefoot6.c3d	QA1_T3_Barefoot6.c3d	QA1_T3_Barefoot6.c3d	QA1_T3_Barefoot6.c3d	QA1_T3_Barefoot6.c3d	QA1_T3_Barefoot6.c3d	QA1_T3_Barefoot6.c3d	QA1_T3_Barefoot6.c3d	QA1_T3_Barefoot6.c3d	QA1_T3_Barefoot6.c3d	QA1_T3_Barefoot6.c3d	QA1_T3_Barefoot6.c3d	QA1_T3_Barefoot6.c3d	QA1_T3_Barefoot6.c3d	QA1_T3_Barefoot6.c3d	QA1_T3_Barefoot6.c3d	QA1_T3_Barefoot6.c3d	QA1_T3_Barefoot6.c3d	QA1_T3_Barefoot6.c3d	QA1_T3_Barefoot6.c3d	QA1_T3_Barefoot6.c3d	QA1_T3_Barefoot6.c3d	QA1_T3_Barefoot6.c3d	QA1_T3_Barefoot6.c3d	QA1_T3_Barefoot6.c3d	QA1_T3_Barefoot6.c3d	QA1_T3_Barefoot6.c3d	QA1_T3_Barefoot6.c3d	QA1_T3_Barefoot6.c3d	QA1_T3_Barefoot6.c3d	QA1_T3_Barefoot6.c3d	QA1_T3_Barefoot6.c3d	QA1_T3_Barefoot6.c3d	QA1_T3_Barefoot6.c3d	QA1_T3_Barefoot6.c3d	QA1_T3_Barefoot6.c3d	QA1_T3_Barefoot6.c3d	QA1_T3_Barefoot6.c3d	QA1_T3_Barefoot6.c3d	QA1_T3_Barefoot6.c3d	QA1_T3_Barefoot6.c3d	QA1_T3_Barefoot6.c3d	QA1_T3_Barefoot6.c3d	QA1_T3_Barefoot6.c3d	QA1_T3_Barefoot6.c3d	QA1_T3_Barefoot6.c3d	QA1_T3_Barefoot6.c3d	QA1_T3_Barefoot6.c3d	QA1_T3_Barefoot6.c3d	QA1_T3_Barefoot6.c3d	QA1_T3_Barefoot6.c3d	QA1_T3_Barefoot6.c3d
	Left Ankle Angular Position	Left Ankle Angular Position	Left Ankle Angular Position	Left Foot Progression	Left Foot Progression	Left Foot Progression	Left Hip Angular Position	Left Hip Angular Position	Left Hip Angular Position	Left Knee Angular Position	Left Knee Angular Position	Left Knee Angular Position	LeftGRF	LeftGRF	LeftGRF	Norm Left Ankle Joint Power	Norm Left Ankle Joint Power	Norm Left Ankle Joint Power	Norm Left Ankle Joint Torque	Norm Left Ankle Joint Torque	Norm Left Ankle Joint Torque	Norm Left Hip Joint Power	Norm Left Hip Joint Power	Norm Left Hip Joint Power	Norm Left Hip Joint Torque	Norm Left Hip Joint Torque	Norm Left Hip Joint Torque	Norm Left Knee Joint Power	Norm Left Knee Joint Power	Norm Left Knee Joint Power	Norm Left Knee Joint Torque	Norm Left Knee Joint Torque	Norm Left Knee Joint Torque	Norm Right Ankle Joint Power	Norm Right Ankle Joint Power	Norm Right Ankle Joint Power	Norm Right Ankle Joint Torque	Norm Right Ankle Joint Torque	Norm Right Ankle Joint Torque	Norm Right Hip Joint Power	Norm Right Hip Joint Power	Norm Right Hip Joint Power	Norm Right Hip Joint Torque	Norm Right Hip Joint Torque	Norm Right Hip Joint Torque	Norm Right Knee Joint Power	Norm Right Knee Joint Power	Norm Right Knee Joint Power	Norm Right Knee Joint Torque	Norm Right Knee Joint Torque	Norm Right Knee Joint Torque	Pelvis Left Angular Position	Pelvis Left Angular Position	Pelvis Left Angular Position	Pelvis Right Angular Position	Pelvis Right Angular Position	Pelvis Right Angular Position	Right Ankle Angular Position	Right Ankle Angular Position	Right Ankle Angular Position	Right Foot Progression	Right Foot Progression	Right Foot Progression	Right Hip Angular Position	Right Hip Angular Position	Right Hip Angular Position	Right Knee Angular Position	Right Knee Angular Position	Right Knee Angular Position	RightGRF	RightGRF	RightGRF	Trunk Left Position	Trunk Left Position	Trunk Left Position	Trunk Right Position	Trunk Right Position	Trunk Right Position
	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED
	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL
ITEM	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z
1	3.110016	0.742178	-9.642867	3.452547	0.756728	-3.695426	42.804966	-3.954657	6.106638	27.687319	-1.464840	-7.713852	-17.061642	7.442036	25.925276	0.022900	-0.016758	-0.002613	-0.029032	0.010909	0.007827	-0.020835	0.005860	0.055574	-0.032290	0.063489	0.040175	-0.004916	-0.021407	0.006642	0.005770	0.036295	-0.009801	-0.005707	-0.076597	0.018650	0.012425	0.048812	0.011225	0.021397	0.058764	0.048481	0.078210	0.149498	0.093225	-0.026408	-0.065204	0.049075	0.033962	0.094349	-0.027775	15.901630	-3.048255	11.208813	19.025213	-0.091008	13.154304	1.625950	3.115901	-9.584145	3.040363	1.659278	-10.434003	43.883621	-5.777892	-2.958217	24.103447	-1.970722	-8.169360	-37.663460	-6.410584	83.956161	6.136475	-0.395836	6.920770	5.332469	3.859684	-5.363237
2	3.674334	-0.053370	-9.863195	2.991434	1.712948	-3.218953	42.517323	-3.317108	6.581925	28.263226	-1.641181	-8.135866	-33.082119	17.208023	233.200394	-0.000193	-0.063284	-0.020478	0.000150	0.052571	0.034783	0.206647	0.062980	0.073532	0.422505	0.156254	0.049827	-0.268482	-0.110411	0.017062	0.228067	0.156380	-0.037923	-0.022229	-0.129125	-0.002043	0.021043	0.089913	-0.001655	0.151804	0.226875	0.096044	1.005100	0.395482	0.119651	0.216568	-0.138707	0.131047	-0.166577	0.203243	-0.097623	16.236742	-2.710233	11.471138	19.272060	0.090694	13.090556	2.021204	2.287762	-8.718740	2.405561	0.881538	-10.253478	43.776859	-5.338757	-2.889953	24.739620	-1.958312	-9.121807	-7.452275	-11.642899	213.498306	5.513363	-0.943547	7.002283	4.844062	3.387233	-5.152245
3	4.472101	-0.598776	-10.209276	2.588312	2.450775	-2.864819	42.319633	-2.499585	7.015160	29.016367	-1.918786	-8.520036	-14.508764	7.320015	270.537384	-0.085192	-0.032947	-0.014601	0.053032	0.052386	0.019014	0.247099	-0.000021	-0.169649	0.818394	-0.003861	-0.099508	-0.136032	-0.085588	0.012890	0.090187	0.103270	-0.032829	-0.016223	-0.089599	-0.007611	0.009309	0.082641	-0.011478	0.071722	0.268311	0.095576	1.218155	0.369878	0.080512	0.445349	-0.106848	0.080411	-0.262562	0.179602	-0.103978	16.651258	-2.297857	11.622158	19.585464	0.336455	12.876427	2.766863	1.601442	-8.134879	1.836845	0.158026	-10.055795	43.739052	-4.706643	-2.753258	25.626053	-2.034187	-9.809384	16.596306	-9.462973	202.903976	4.824053	-1.494402	7.008592	4.288508	2.897857	-5.025358
4	5.437160	-0.806215	-10.635658	2.229837	2.869256	-2.612682	42.232430	-1.509915	7.513055	29.910213	-2.213867	-8.958088	-14.907649	2.170989	261.177521	-0.214437	0.000139	-0.016274	0.115425	0.052783	0.019598	0.062937	-0.105456	-0.346662	0.740578	-0.145567	-0.164877	-0.174393	-0.050841	0.003996	0.104470	0.060567	-0.008009	-0.082115	-0.061292	-0.002018	0.043488	0.092724	0.013249	0.045822	0.160841	0.049310	0.930122	0.195150	0.030942	0.131486	-0.055790	0.009883	-0.074004	0.145873	-0.056662	17.123837	-1.801686	11.635797	19.945913	0.664284	12.502754	3.748882	1.129119	-7.947610	1.366781	-0.420081	-9.843595	43.738701	-3.868823	-2.498739	26.622253	-2.173477	-10.169380	2.982826	-4.965843	208.296478	4.091704	-2.047533	6.941344	3.692947	2.388269	-4.992384
5	6.490110	-0.693016	-11.119219	1.897355	2.949941	-2.428717	42.246460	-0.377503	8.180341	30.882433	-2.404829	-9.493155	-31.405767	2.639269	287.237213	-0.374943	0.031840	-0.045405	0.191646	0.061017	0.051596	-0.034421	-0.159424	-0.423406	0.548549	-0.242235	-0.171783	-0.472217	-0.042001	-0.028457	0.273176	0.063105	0.035449	-0.161683	-0.031593	-0.048151	0.080364	0.108169	0.049330	0.079165	-0.004424	-0.061768	0.637722	-0.004811	-0.030243	-0.316896	-0.006294	0.004189	0.192002	0.115464	0.008491	17.625668	-1.216921	11.492221	20.328089	1.088279	11.970256	4.843022	0.853328	-8.228307	0.997633	-0.810834	-9.625507	43.724865	-2.830050	-2.097319	27.587694	-2.320586	-10.165943	-19.756218	0.181548	244.714691	3.337914	-2.604452	6.802516	3.085727	1.854426	-5.060796
6	7.573368	-0.354809	-11.658621	1.580156	2.737197	-2.288397	42.312244	0.853669	9.045742	31.850605	-2.392041	-10.091191	-42.843727	2.752029	300.708069	-0.515627	0.055976	-0.065811	0.260934	0.065568	0.071596	-0.051623	-0.178628	-0.534314	0.403876	-0.321950	-0.190961	-0.640629	-0.021611	-0.069479	0.391704	0.058368	0.067432	-0.263535	-0.000091	-0.106400	0.130319	0.124078	0.063357	0.110231	-0.106882	-0.174144	0.386459	-0.114027	-0.072623	-0.566340	0.038457	0.027783	0.406795	0.112645	0.034494	18.127071	-0.546470	11.188122	20.708296	1.615253	11.294985	5.968387	0.710733	-8.970595	0.719122	-1.010087	-9.416612	43.641758	-1.615445	-1.553471	28.422087	-2.416177	-9.813207	-38.659809	0.836820	272.504242	2.580351	-3.168464	6.595661	2.491739	1.292328	-5.233856
7	8.652116	0.094584	-12.240341	1.274789	2.301660	-2.179498	42.350220	2.132874	10.024182	32.715130	-2.157831	-10.660982	-53.698448	-0.355043	340.919891	-0.645083	0.071274	-0.072013	0.334510	0.071666	0.078611	-0.013341	-0.244408	-0.731514	0.352687	-0.446451	-0.256171	-0.702702	-0.000881	-0.111475	0.519733	0.023536	0.102131	-0.388265	0.032465	-0.177113	0.195917	0.150152	0.083704	0.142783	-0.151369	-0.222957	0.291951	-0.154367	-0.084817	-0.614009	0.097546	0.046778	0.596982	0.148299	0.045665	18.605049	0.197490	10.744380	21.071478	2.241767	10.510274	7.086321	0.650430	-10.059306	0.516710	-1.025895	-9.228024	43.444557	-0.270269	-0.903135	29.069138	-2.423027	-9.201317	-52.949646	-1.524999	328.790710	1.831460	-3.744154	6.328125	1.928644	0.699037	-5.508808
8	9.690543	0.568295	-12.809463	0.980501	1.711324	-2.091368	42.277210	3.405448	10.946878	33.365334	-1.772766	-11.105571	-57.965157	3.590878	382.243744	-0.742161	0.081399	-0.076461	0.410589	0.082105	0.095964	0.074665	-0.296382	-0.620309	0.374279	-0.430876	-0.237388	-0.547907	0.014719	-0.096802	0.619083	0.055028	0.102010	-0.511047	0.069855	-0.237750	0.269583	0.179459	0.112637	0.249499	-0.100552	-0.097212	0.350366	-0.099420	-0.036055	-0.422787	0.190318	0.032149	0.709278	0.229853	0.034995	19.047598	0.994677	10.205894	21.414156	2.953252	9.663478	8.171638	0.657651	-11.282538	0.375532	-0.862837	-9.064327	43.109737	1.143448	-0.200806	29.493950	-2.326949	-8.495135	-56.471821	-8.208817	389.750671	1.097951	-4.336934	6.013044	1.404680	0.073502	-5.875585
9	10.643732	1.019383	-13.277076	0.697651	1.017761	-2.012960	42.032829	4.616632	11.630867	33.703293	-1.348991	-11.367222	-57.431652	3.665000	421.284760	-0.783110	0.085169	-0.054270	0.485348	0.094757	0.102203	0.248136	-0.431549	-0.495503	0.451997	-0.449223	-0.236960	-0.185678	0.025811	-0.066995	0.669522	0.059289	0.102870	-0.611941	0.109859	-0.218414	0.347769	0.205200	0.129109	0.426663	-0.135819	-0.105752	0.462655	-0.132788	-0.040722	-0.082532	0.206543	0.021378	0.762719	0.249434	0.041363	19.453348	1.820668	9.631621	21.742056	3.725946	8.808101	9.195178	0.747150	-12.394218	0.281923	-0.521527	-8.928989	42.636307	2.555663	0.496538	29.668627	-2.125636	-7.891991	-54.697498	-7.974362	443.723724	0.381673	-4.951736	5.669919	0.918841	-0.582793	-6.316645
10	11.472645	1.432369	-13.557649	0.427598	0.258502	-1.935302	41.593269	5.723373	11.945996	33.677799	-0.986206	-11.438579	-59.517776	-3.321918	455.962799	-0.759515	0.082136	-0.015402	0.552897	0.107841	0.099632	0.433041	-0.735781	-0.398537	0.456065	-0.569910	-0.281938	0.267463	-0.000735	-0.039435	0.718451	-0.001562	0.137753	-0.666550	0.151868	-0.141555	0.420598	0.226904	0.141194	0.554355	-0.271565	-0.225273	0.499791	-0.269378	-0.094387	0.320169	0.141809	-0.001812	0.819523	0.202493	0.081325	19.826992	2.651459	9.078423	22.064312	4.530758	7.993846	10.128655	0.947170	-13.198732	0.224118	-0.004980	-8.825604	42.039085	3.900890	1.141507	29.578251	-1.825217	-7.550295	-54.772118	-0.667274	489.997711	-0.318467	-5.591665	5.323327	0.463623	-1.265164	-6.807882
11	12.158808	1.807709	-13.609966	0.172607	-0.533645	-1.852423	40.968845	6.706413	11.853851	33.299358	-0.743756	-11.344632	-61.530960	-14.276419	482.085266	-0.687990	0.074766	0.021575	0.611718	0.121072	0.094296	0.565196	-1.167725	-0.247663	0.422908	-0.733275	-0.338170	0.712736	-0.038679	0.013522	0.743450	-0.092176	0.189761	-0.676182	0.197238	-0.035125	0.485363	0.246113	0.144818	0.642782	-0.363369	-0.271866	0.506656	-0.376286	-0.130557	0.718690	0.078494	-0.065696	0.842812	0.149880	0.112834	20.174229	3.464514	8.586143	22.387642	5.335784	7.258443	10.954388	1.283290	-13.604385	0.192991	0.675837	-8.755574	41.339367	5.127997	1.702256	29.230371	-1.443900	-7.538656	-52.892204	6.571569	521.634766	-1.003206	-6.256509	4.999898	0.029246	-1.965534	-7.321018
12	12.704319	2.150350	-13.457620	-0.064371	-1.325999	-1.762135	40.192188	7.574266	11.413713	32.627346	-0.640514	-11.122083	-58.894733	-25.609934	498.228485	-0.592686	0.066141	0.044161	0.664418	0.134618	0.084308	0.715151	-1.566009	-0.077548	0.432556	-0.875141	-0.377235	1.010596	-0.055506	0.085361	0.712150	-0.173896	0.228859	-0.652309	0.244655	0.055635	0.542981	0.261888	0.139414	0.716589	-0.412449	-0.268347	0.507614	-0.455523	-0.153869	1.024132	0.033385	-0.131096	0.820567	0.093062	0.134005	20.498503	4.237687	8.169796	22.713839	6.108768	6.623431	11.666160	1.764527	-13.633562	0.182105	1.499921	-8.716257	40.556702	6.206292	2.161694	28.651672	-1.014984	-7.821245	-48.689663	13.882604	537.875000	-1.668912	-6.941926	4.724948	-0.392333	-2.672484	-7.827498
13	13.122607	2.461185	-13.174817	-0.280484	-2.087082	-1.664543	39.303238	8.356159	10.760586	31.741028	-0.665333	-10.812852	-54.672901	-34.450211	506.448547	-0.485694	0.058267	0.048319	0.710214	0.148245	0.072853	0.811806	-1.782029	0.030977	0.433621	-0.967772	-0.391371	1.152006	-0.046542	0.146880	0.662088	-0.234737	0.250724	-0.603789	0.290867	0.104291	0.593445	0.274427	0.129514	0.719668	-0.449186	-0.254966	0.464538	-0.532568	-0.181378	1.238965	0.006257	-0.172035	0.786801	0.026119	0.154470	20.800316	4.948934	7.820829	23.040197	6.820156	6.094189	12.264860	2.377259	-13.393119	0.186918	2.436098	-8.699960	39.703014	7.128243	2.514208	27.875967	-0.586507	-8.282004	-45.581696	21.923613	544.310791	-2.305539	-7.639411	4.519478	-0.805005	-3.371496	-8.301980
14	13.430620	2.735888	-12.852861	-0.474175	-2.791227	-1.559519	38.336567	9.086422	10.064475	30.714024	-0.789906	-10.463346	-52.156490	-40.893616	508.952911	-0.373495	0.051714	0.039814	0.745371	0.160021	0.061299	0.749215	-1.794281	0.038984	0.375224	-1.031709	-0.399917	1.214223	-0.020991	0.182943	0.625281	-0.286877	0.264878	-0.537739	0.328100	0.109976	0.636966	0.282605	0.116981	0.684313	-0.477471	-0.230149	0.403294	-0.600698	-0.209118	1.352348	-0.006333	-0.163397	0.733594	-0.040510	0.170375	21.078211	5.577567	7.515956	23.361307	7.446377	5.663335	12.757150	3.087238	-13.028612	0.203697	3.443467	-8.694345	38.780643	7.906981	2.762063	26.935537	-0.215954	-8.767096	-42.537365	29.711445	541.604858	-2.899620	-8.336797	4.397912	-1.208205	-4.045710	-8.724552
15	13.645452	2.971958	-12.567946	-0.646386	-3.422704	-1.445740	37.314613	9.788165	9.486684	29.602621	-0.981452	-10.123559	-49.139889	-45.114876	507.062408	-0.264729	0.047176	0.028055	0.773728	0.167650	0.052983	0.632263	-1.615537	-0.041316	0.309140	-1.076301	-0.403760	1.194800	0.017220	0.185358	0.580297	-0.325443	0.271823	-0.455611	0.344855	0.089186	0.670444	0.285502	0.105241	0.657485	-0.495213	-0.191078	0.353457	-0.649675	-0.226790	1.364702	-0.007972	-0.102284	0.659103	-0.093263	0.178803	21.330017	6.106290	7.229307	23.670530	7.971828	5.316284	13.153853	3.843922	-12.676475	0.227476	4.469058	-8.684423	37.784088	8.567713	2.913171	25.857426	0.040322	-9.132528	-38.112537	35.836945	532.428711	-3.437929	-9.019194	4.367040	-1.597831	-4.677164	-9.081923
16	13.782492	3.173838	-12.362129	-0.801206	-3.975392	-1.321842	36.247776	10.463634	9.147716	28.444920	-1.210043	-9.845468	-43.934574	-46.676392	499.916321	-0.163271	0.045884	0.017523	0.791919	0.173094	0.047232	0.543613	-1.267386	-0.172580	0.266188	-1.091688	-0.398032	1.094706	0.061172	0.149430	0.516251	-0.341035	0.265777	-0.358137	0.331940	0.059464	0.692764	0.283256	0.096209	0.637586	-0.498601	-0.150862	0.312664	-0.681199	-0.234824	1.295156	0.000297	-0.013457	0.571445	-0.127914	0.180569	21.553965	6.523242	6.943138	23.959934	8.389205	5.037450	13.464862	4.584731	-12.428176	0.249501	5.446023	-8.655379	36.704037	9.137024	2.983365	24.663399	0.141341	-9.285577	-32.666443	39.691883	517.821655	-3.908151	-9.669918	4.426436	-1.967279	-5.248705	-9.367290
17	13.855203	3.352624	-12.240274	-0.945563	-4.450359	-1.187811	35.140137	11.094499	9.112391	27.266642	-1.449706	-9.679251	-36.992928	-45.696175	486.481873	-0.074389	0.046733	0.010721	0.800761	0.175451	0.045898	0.490230	-0.820002	-0.306882	0.244172	-1.080230	-0.381616	0.930345	0.100219	0.085685	0.433819	-0.333647	0.250295	-0.248787	0.292624	0.032742	0.705499	0.278733	0.091151	0.648728	-0.469471	-0.116995	0.291307	-0.692054	-0.229982	1.144615	0.016651	0.067541	0.469545	-0.138795	0.175127	21.749418	6.824007	6.653542	24.219730	8.697972	4.814922	13.694685	5.248574	-12.315118	0.257742	6.306275	-8.595987	35.530334	9.634514	3.000980	23.369379	0.073677	-9.208200	-25.937742	40.957878	498.033234	-4.299734	-10.271690	4.569897	-2.308769	-5.745273	-9.578241
18	13.875135	3.520084	-12.180282	-1.088061	-4.852192	-1.044947	33.995293	11.649964	9.392533	26.087294	-1.676957	-9.666637	-29.344950	-42.613430	467.733246	-0.001548	0.047687	0.007382	0.800695	0.174267	0.049278	0.450340	-0.348544	-0.407827	0.230056	-1.047045	-0.356763	0.734498	0.123761	0.010258	0.343397	-0.307843	0.229961	-0.133008	0.235438	0.014620	0.707266	0.272209	0.089893	0.661935	-0.385747	-0.093544	0.274488	-0.671761	-0.210063	0.942246	0.031803	0.111086	0.364673	-0.123129	0.162094	21.916189	7.011584	6.369655	24.438559	8.900713	4.641731	13.843106	5.795647	-12.313704	0.240541	7.003326	-8.500962	34.254333	10.067382	3.007658	21.987495	-0.144247	-8.954166	-18.798134	39.032948	473.024689	-4.605181	-10.808138	4.787344	-2.614396	-6.155031	-9.713703
19	13.852899	3.684269	-12.149776	-1.238091	-5.188103	-0.894407	32.818676	12.096351	9.961365	24.924194	-1.869289	-9.832003	-22.408216	-37.556271	444.218933	0.052999	0.047816	0.006613	0.794048	0.172370	0.054216	0.388638	0.085110	-0.459937	0.204333	-0.985226	-0.326332	0.543345	0.123643	-0.059743	0.258052	-0.265061	0.203964	-0.020216	0.172292	0.007572	0.701452	0.264478	0.091939	0.633204	-0.248865	-0.080219	0.246396	-0.619236	-0.178155	0.721042	0.032768	0.109017	0.267530	-0.084619	0.144119	22.053133	7.094003	6.107817	24.605736	9.000151	4.514017	13.906832	6.213554	-12.363259	0.188632	7.522763	-8.369820	32.873955	10.429543	3.053547	20.531477	-0.466510	-8.624919	-12.537334	34.179653	443.890472	-4.821056	-11.265447	5.066769	-2.877187	-6.470181	-9.772456
20	13.799059	3.847932	-12.121241	-1.405347	-5.467589	-0.735664	31.617970	12.407380	10.769040	23.793621	-2.007369	-10.175274	-16.287359	-31.474865	418.593262	0.089064	0.046997	0.007741	0.783909	0.172006	0.058661	0.319299	0.423996	-0.467464	0.172749	-0.903071	-0.294020	0.370446	0.101800	-0.108332	0.181389	-0.210907	0.174299	0.078913	0.115362	0.011846	0.692849	0.256916	0.096311	0.590472	-0.086427	-0.069907	0.221012	-0.543685	-0.136830	0.484098	0.014402	0.075245	0.176146	-0.030834	0.124715	22.158537	7.082899	5.884100	24.714567	8.999832	4.428455	13.883969	6.513585	-12.392638	0.095125	7.881127	-8.204256	31.401436	10.704149	3.188152	19.025333	-0.829357	-8.334041	-6.812869	27.535965	413.575165	-4.947533	-11.633553	5.395778	-3.091496	-6.687541	-9.752721
